track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,will_enjoy
22mek4IiqubGD9ctzxc69s,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4,1
1xNcBAoUw8Hz6LqK2jt4Ff,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,4,1
3OaunNUlXXs5e2PXtNAzzG,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,4,0
3zU9rdflI65tK4dkkNSp77,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4,1
6VrCmhRBFnuGKmtNfk4jDs,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4,0
5icOoE6VgqFKohjWWNp0Ac,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,4,0
3nEHrvNNtgLv9rneTAYVr4,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,1
5OSGdSxtulzlzdPdK2MQJC,0.755,0.676,5,-7.349,1,0.0377,0.0418,0.00176,0.204,0.461,123.98,4,1
3MOECVkNshqHYTPt5DZcdN,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,4,1
7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4,1
1rBTBbtkJlSDk78gg8Dw9F,0.59,0.681,5,-7.289,1,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,4,1
01QPvRIYC5QG9E3khE6P9M,0.751,0.578,1,-6.633,0,0.0648,0.299,1.5e-06,0.197,0.67,149.867,4,0
66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4,0
08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,0
3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,4,0
3fDASogRbq1vEZGLFcN9QA,0.81,0.864,11,-5.086,1,0.0374,0.0339,0.927,0.0593,0.768,124.992,4,1
07nH4ifBxUB4lZcsf44Brn,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4,1
2d8JP84HNLKhmd6IYOoupQ,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4,0
6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,4,0
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,4,1
7FET9gtiECWn7llt0sfvtU,0.834,0.834,11,-4.035,0,0.0591,0.0671,0.0,0.373,0.344,130.024,4,1
07FkzikE6FuHIa8Ma7zJGc,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,4,1
7LR85XLWw2yXqKBSI5brbG,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,4,0
5Qy6a5KzM4XlRxsNcGYhgH,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,4,0
1EJIcDYXwSqipW5dFe4uJz,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,4,0
1tkMs9wDPknQ3ZHcKDw1ES,0.693,0.549,1,-8.141,1,0.119,0.0109,0.0,0.0677,0.605,80.028,4,0
22skzmqfdWrjJylampe0kt,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,4,0
0wHFktze2PHC5jDt3B17DC,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,4,1
2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,1
2XHzzp1j4IfTNp1FTn7YFg,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,4,1
5vlEg2fT4cFWAqU5QptIpQ,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4,0
5wfllwdjglyQislkskYLBv,0.881,0.441,11,-6.278,0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,4,1
1hS8xbWKEifaf0VuFpIY69,0.678,0.483,1,-7.956,1,0.422,0.00361,0.0,0.109,0.12,160.156,4,0
4jQF77FelHaw2u1CB0sIfp,0.839,0.544,9,-6.651,1,0.252,0.344,0.0,0.139,0.332,113.032,4,1
3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,4,0
3Gf5nttwcX9aaSQXRWidEZ,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,4,1
7k6IzwMGpxnRghE7YosnXT,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,4,1
0zO8ctW0UiuOefR87OeJOZ,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,4,0
42zd6DYQ4o4SECmTITrM1U,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,4,0
7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,4,1
52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,4,0
2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,4,0
035MzEbx4z2DxuRDymHXbv,0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,4,1
2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,4,0
2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,4,0
6HfOzLLjsaXsehIFEsrxTk,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.137,0.283,143.931,4,0
56oGoEjA9eTZYgsttEFKY3,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,4,1
6cmm1LMvZdB5zsCwX5BjqE,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,4,1
41bIQPBE1lFN0mmw6Lmssz,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,4,0
74lnM5V6ecvoTPV0fvptx9,0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,4,0
5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,4,1
7FYH5AW3bVfZHJIQpq3UOA,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,4,1
6MF4tRr5lU8qok8IKaFOBE,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,4,1
2dSKFFNoNXKo3hPnlwUdPe,0.536,0.814,1,-5.407,1,0.306,0.0388,0.0,0.142,0.851,96.7,4,1
3ZEno9fORwMA1HPecdLi0R,0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,4,1
1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4,0
4Li2WHPkuyCdtmokzW2007,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4,1
5oady7OSE7dH7LHiqmb3Cr,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,4,0
0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,5,0
4RY96Asd9IefaL3X4LOLZ8,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,4,0
2wGSgTmgSF3xjRrHkTc25R,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,4,1
3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4,1
0uaYHM2SGtMr5Rav2qHo77,0.348,0.725,1,-6.894,1,0.0813,0.000865,0.00957,0.168,0.643,143.712,4,1
6quMGNh47CpSR5kmZSYSTK,0.0,0.802,1,-7.977,1,0.0,0.00417,0.878,0.603,0.0,0.0,0,0
0q6LuUqGLUiCPP1cbdwFs3,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4,1
5h0Jgt873QtgL6nJRBGfT6,0.525,0.774,9,-4.532,1,0.241,0.24,1.07e-06,0.495,0.526,154.192,4,0
1R28m5eWk1EV9FQ3puWrUp,0.423,0.965,2,-2.011,1,0.166,0.0105,1.01e-05,0.234,0.719,90.564,4,1
6K6rqLZ7PBDx3PNA4snQzK,0.601,0.918,8,-5.455,1,0.338,0.113,4.88e-06,0.149,0.832,107.893,4,1
4b82tXj35SycILuILcgBQ6,0.511,0.613,1,-6.371,1,0.321,0.0987,0.0,0.144,0.95,92.184,4,1
3BIIJgBJJ7NhhCv4MI6n7w,0.792,0.576,1,-7.046,1,0.132,0.0597,0.0,0.186,0.52,130.135,4,1
6KzI6EM1QYyOq5oudPlcWT,0.75,0.736,8,-5.405,0,0.0307,0.517,1.23e-05,0.0866,0.579,97.032,4,1
2kjdWC3cn0xYJ3Hg8Wo6DR,0.905,0.82,9,-3.078,0,0.282,0.276,2.74e-05,0.107,0.843,136.393,4,1
58MeeOMk6PMQxXWY9YCNPD,0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,4,1
2f2F4z8BOi15hum9aEVDUP,0.675,0.239,2,-13.55,1,0.0353,0.873,1.85e-06,0.0695,0.67,131.007,4,1
0o73cSWmV0YJeHvzDbJDdn,0.742,0.578,11,-9.263,0,0.0567,0.00907,0.821,0.102,0.964,95.047,4,1
3GXSywNvYLAVUCtjMHkKDh,0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,3,1
6xxG3HbexOhJKyiLmtUPhT,0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,4,0
1EiLrPd8JMTcQUr1aLEUKi,0.787,0.832,10,-4.671,1,0.301,0.0347,0.0,0.0593,0.814,92.606,4,1
2bfGNzdiRa1jXZRdfssSzR,0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,4,0
4Hff1IjRbLGeLgFgxvHflk,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4,1
3a6PN6BRB8PP3ms48s7kU1,0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,4,1
4WM1hvYr2NC6bQnQXcj3sH,0.571,0.717,6,-8.333,1,0.336,0.359,3.12e-06,0.797,0.881,87.54,4,1
7Cux0Rc1hY5Pt5T28apnzv,0.623,0.606,5,-7.995,1,0.177,0.659,0.0,0.318,0.931,121.252,5,1
6bcjN31l2M7nddJMKBJbDN,0.612,0.676,0,-4.931,0,0.0574,0.0307,1.05e-06,0.467,0.548,175.982,4,0
3KQh7ppbDxVjdJBtjvP5BU,0.419,0.871,11,-6.432,0,0.468,0.715,0.0,0.211,0.577,201.451,4,0
67eqrRkxp2ED26CEqvqbDv,0.508,0.6,11,-9.632,0,0.338,0.451,0.00043,0.357,0.337,153.022,4,0
0eu4C55hL6x29mmeAjytzC,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,0
7EQvdUJqZ2i7SWvSB2VqGA,0.856,0.84,6,-7.736,0,0.334,0.0973,0.0,0.0773,0.792,95.416,4,1
5467KZaTToEB680WvOd9w5,0.583,0.604,2,-8.437,1,0.456,0.735,0.0,0.724,0.691,49.305,5,0
6Ph8QwsRfZunN5e1GGBIqa,0.563,0.784,0,-5.875,1,0.0402,0.0173,0.0,0.467,0.424,93.992,4,1
21O0XXPEWPtePt5RMY93Ob,0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,4,1
2RHKzvzdxXANTOKtbZnuLo,0.522,0.725,5,-7.259,0,0.306,0.688,0.0,0.224,0.495,140.225,4,1
1foMv2HQwfQ2vntFf9HFeG,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,1
3NRql0A1Ef4RCvT473iqgD,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,4,0
2W9u3whoCkQYOUbmnSrHi1,0.539,0.577,7,-7.763,1,0.386,0.169,0.0,0.14,0.319,177.787,4,0
47FkzJm1bUaIc0OaGZvslL,0.499,0.468,1,-11.023,1,0.522,0.703,0.0,0.167,0.719,163.117,4,0
60SvhHtwefT0e2G7i7kOH3,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3,1
64dLd6rVqDLtkXFYrEUHIU,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3,1
3lIxtCaROdRDuTnNBDm3n2,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,4,1
1YgDGKyKhFlimPw3mLavPG,0.537,0.753,8,-9.441,1,0.35,0.328,1.52e-05,0.368,0.693,90.292,4,1
4BnrGx9tWNF8aiXl1UhDBa,0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,4,1
0rVJ6v23RQozOIvr1YotJP,0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,4,0
38UYeBLfvpnDSG9GznZdnL,0.637,0.768,0,-6.468,1,0.056,0.458,0.00192,0.378,0.297,94.982,4,1
6OkDb9fyi22Pr6QJIrUNdJ,0.646,0.752,0,-5.652,1,0.268,0.664,0.0,0.17,0.761,99.948,4,1
2W3ZpQg9i6lE6kmHbcdu9N,0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,4,1
2XILilAwcXHdGwZLNHteue,0.371,0.655,0,-9.901,1,0.0771,0.0526,2.14e-06,0.168,0.855,147.794,4,1
7yMiX7n9SBvadzox8T5jzT,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4,0
5KUNwkaNf8l5A9sXZhiCgI,0.728,0.832,7,-6.827,1,0.267,0.327,0.0,0.504,0.825,95.051,4,1
73vIOb4Q7YN6HeJTbscRx5,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4,1
5ZfQFxeeGGiKUmwzQBbGaV,0.497,0.522,6,-7.303,1,0.295,0.629,0.0,0.108,0.579,140.242,3,1
4Ebpa8CRiGYyMtqTciqJEi,0.452,0.185,1,-16.03,1,0.0717,0.93,0.000218,0.108,0.462,71.444,3,0
3ncmoWTwJgx63LwMTyBCXf,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419,3,1
1QrRuByqSfCxYS0JdZMlIf,0.482,0.605,10,-5.105,0,0.13,0.128,0.349,0.165,0.568,101.868,4,1
3eDzj1evIwmfQE1zDqqmwd,0.638,0.694,6,-6.295,0,0.108,0.0416,0.0,0.123,0.455,160.051,4,0
6lIRYe72fn1pf7TNqfI0ul,0.818,0.623,9,-5.901,0,0.043,0.201,0.0,0.112,0.968,120.104,4,1
6DwiGVCgXGREeCyJZtX7S1,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,4,0
4NFD9ea0uH0MtoC30yNYE1,0.696,0.65,4,-5.712,0,0.0326,0.00666,0.153,0.14,0.587,91.997,4,1
4dRb7kdtBVBFzSiCqsY7wP,0.627,0.525,11,-8.003,0,0.0635,0.892,0.000233,0.109,0.207,98.08,4,1
7tzeZLMnqlke2raEMeDZ9S,0.602,0.344,7,-7.89,1,0.149,0.513,0.0,0.133,0.315,137.702,3,1
5RG1HRQocUAafoCrGd9lY5,0.467,0.272,8,-13.789,0,0.0382,0.879,0.0,0.272,0.372,87.262,4,0
3imYkN34og7muZbkSZWLUW,0.755,0.562,10,-6.828,0,0.174,0.146,0.0,0.0986,0.527,96.503,4,1
1ljglUWkHT85jxPnO3pJpE,0.699,0.0752,8,-19.751,0,0.228,0.964,0.0363,0.106,0.481,64.23,4,0
1dYi3AzRCFueeonBFLXbzk,0.759,0.527,5,-6.589,0,0.193,0.0496,0.0,0.337,0.497,159.781,4,0
7DvlNrYFvmZieL8GdhJuoy,0.627,0.489,7,-9.838,1,0.298,0.0669,0.0,0.0823,0.842,81.475,4,0
1Nbi2hwlzGxnlYF9I6jhYm,0.517,0.739,11,-6.912,0,0.229,0.0833,0.0,0.115,0.422,88.604,4,0
46FVGaksSxksaWQ0InPzDB,0.538,0.506,7,-10.119,0,0.0711,0.441,0.247,0.599,0.38,80.515,3,0
7JM71c4NDJh0gllX45eWRi,0.454,0.544,6,-8.543,0,0.0864,0.613,1.6e-05,0.303,0.37,104.754,3,1
3qE98sHohjBGmohgKOSK01,0.739,0.264,9,-11.347,0,0.0461,0.37,0.00883,0.121,0.45,100.12,4,1
2xGGpmywtvPY3h7JkcwP1E,0.548,0.644,2,-5.621,1,0.026,0.0883,8.54e-05,0.0834,0.466,87.798,4,0
7888F1QWPTn4cPbuknNV4T,0.779,0.721,6,-6.371,1,0.214,0.122,0.00252,0.0765,0.822,178.046,4,0
08vlprFBmwh9TQnjXUtZDG,0.869,0.574,11,-7.383,0,0.0623,0.467,0.339,0.15,0.725,116.57,4,1
6nXiaXqSZAJuOG6q66mZV1,0.858,0.435,6,-9.611,0,0.116,0.566,0.0893,0.106,0.824,136.891,4,1
7lP071DicbJJgF3VU8vCkw,0.846,0.487,3,-6.575,0,0.0316,0.0244,2.99e-06,0.085,0.914,98.49,4,1
3c2LHcsave8QZ2DTzQ2iln,0.638,0.253,4,-10.232,1,0.302,0.567,0.576,0.12,0.537,145.05,4,1
0k4S8MgCg1CKWUy5hNV8GA,0.487,0.337,1,-13.561,0,0.0731,0.875,0.0103,0.157,0.337,84.394,4,0
4TLJNON6mZLpfZX3g4Oh8B,0.794,0.389,8,-6.132,1,0.0545,0.0375,0.00194,0.109,0.259,114.92,4,1
2IkJZzXP6fg0A7WOpp1xAE,0.612,0.636,3,-5.328,0,0.0899,0.144,0.0,0.126,0.221,131.922,4,1
37S1u9dpiGeBO80Lk9msLy,0.662,0.516,2,-5.143,0,0.0375,0.0167,0.0003,0.134,0.181,87.099,4,0
0VNe1ZE8U2baB3JKZpEBok,0.648,0.43,1,-9.594,1,0.0356,0.617,0.000567,0.259,0.0788,92.041,4,0
2bydO0jZES9rBvSnPvYN5L,0.814,0.53,2,-7.648,0,0.0589,0.415,0.00391,0.185,0.745,101.581,4,1
4mRX0FjuzicwZWbkRAE0Ht,0.836,0.649,5,-6.576,1,0.0441,0.0172,9.17e-06,0.114,0.77,109.968,4,1
5WjTrSEmsfIC1WDwIquuwT,0.817,0.4,6,-6.516,0,0.165,0.334,3.37e-05,0.0934,0.438,81.058,4,0
3GP7l2bmXT6T2FNAzERwBr,0.69,0.406,5,-9.41,0,0.106,0.232,1.88e-06,0.145,0.507,160.14,4,0
6RMltEudPPFoJuUoshxRBB,0.641,0.438,5,-7.029,1,0.132,0.905,0.000134,0.108,0.343,67.529,4,0
3KcDfeZ1UAMtun8TuvG1kT,0.522,0.263,8,-8.513,0,0.0909,0.346,0.0,0.111,0.196,99.648,3,1
0puWG0IhM981IsC1hd2640,0.595,0.676,6,-4.915,0,0.412,0.169,0.0,0.357,0.586,139.806,4,1
2GQomOm5bdbNnUooS3HEuF,0.564,0.352,9,-10.788,1,0.0321,0.673,0.000213,0.449,0.415,85.013,4,0
2vQ1is9lsYZ94S3jpK1cpK,0.781,0.555,2,-6.997,1,0.181,0.00562,0.000142,0.15,0.83,95.009,4,1
29wrhqZUPQFPjREFM6vayu,0.881,0.758,8,-6.755,1,0.21,0.346,0.139,0.206,0.7,119.049,4,1
10wts7gW6XFI4k1BrDKsAc,0.54,0.561,1,-8.191,1,0.218,0.169,1.67e-05,0.372,0.53,86.105,4,0
2rGAASBrTG770g8wx5NJOV,0.568,0.668,8,-6.84,1,0.103,0.00453,1.07e-05,0.0554,0.659,93.15,1,1
15KqIJ5Kc3vC8KRi57cMY7,0.564,0.641,6,-7.856,0,0.39,0.219,0.000564,0.49,0.54,143.839,4,1
6Crq3yX0pUdMaFAd3t60gH,0.646,0.191,2,-14.375,1,0.0434,0.864,0.0,0.114,0.448,95.139,4,0
3qptm6j356NV9FOJri6OgZ,0.807,0.64,5,-6.243,0,0.0319,0.31,0.000163,0.139,0.415,106.025,4,1
57tg0m3Iu8YzWyaDfFfDtR,0.66,0.709,4,-8.811,0,0.139,0.142,0.000553,0.107,0.369,99.88,4,1
6osru1Fx1n50mRD8QWI9m1,0.494,0.406,0,-8.472,0,0.0559,0.848,5.63e-06,0.0765,0.0853,159.957,4,0
6HlE9t71z9DjGi7KqSyEpA,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,4,1
12zPyoqYbVdi5JoZ4A0q22,0.82,0.6,5,-8.224,0,0.0351,0.5,0.175,0.099,0.833,119.985,4,1
16BMKSNU69eW0y1Q0vWvwa,0.503,0.264,10,-9.762,0,0.0632,0.807,0.0,0.24,0.44,45.861,4,0
3DZQ6mzUkAdHqZWzqxBKIK,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,4,1
76VtA90NKurNqaQpV126Ue,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,4,1
7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,4,1
0W4NhJhcqKCqEP2GIpDCDq,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,4,1
3HQcsqRjRdruUjkbDSgmVF,0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,4,1
3LmvfNUQtglbTrydsdIqFU,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,4,1
04KTF78FFg8sOHC1BADqbY,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,4,1
4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,1
3IcIIZMMS7UArJJPtEHXG8,0.742,0.468,10,-5.557,0,0.0625,0.0465,0.0,0.826,0.369,86.443,4,0
2VOomzT6VavJOGBeySqaMc,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,4,1
5Y77SQxEr1eiofPeUTPHxM,0.412,0.876,5,-6.008,0,0.47,0.102,0.0,0.297,0.703,130.159,5,1
6cEguiQecbXrFlsnMi2ysr,0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,4,0
3JEJwjqLkg2Jbau5922CAb,0.542,0.487,1,-9.53,1,0.0286,0.0544,0.000885,0.0872,0.119,111.307,4,1
30cSNer6TV8x2utjULVeQ5,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,4,1
78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,4,0
60jzFy6Nn4M0iD1d94oteF,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,4,0
5WQQIDU3HRaMyPkob8mpFb,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,4,1
72TFWvU3wUYdUuxejTTIzt,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,4,0
0ByMNEPAPpOR5H69DVrTNy,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4,1
6MdqqkQ8sSC0WB4i8PyRuQ,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,0
1z9kQ14XBSN0r2v6fx4IdG,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,4,0
49FYlytm3dAAraYgpoJZux,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4,0
7ySUcLPVX7KudhnmNcgY2D,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,4,1
4TsmezEQVSZNNPv5RJ65Ov,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4,1
68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,4,0
0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4,0
0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,4,1
1Jo0Zg7XlrA6z0mFTZVdkn,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4,1
6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4,1
5oO3drDxtziYU2H1X23ZIp,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,3,0
7seTcUFOhn5caSDbiSfsp0,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,4,1
2ENexcMEMsYk0rVJigVD3i,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,4,1
2yPoXCs7BSIUrucMdK5PzV,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4,0
7uKcScNXuO3MWw6LowBjW1,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4,1
2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,4,0
6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,4,1
4AYX69oFP3UOS1CFmV9UfO,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,4,0
34ceTg8ChN5HjrqiIYCn9Q,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,4,0
4pAl7FkDMNBsjykPXo91B3,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,4,1
6brl7bwOHmGFkNw3MBqssT,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,4,1
6zMUIb4uce1CzpbjR3vMdN,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,4,0
1RGIjMFMgJxkZHMDXVYzOJ,0.832,0.391,8,-8.504,1,0.0628,0.0564,0.0,0.224,0.436,104.961,4,1
5c3luoCub1Z1Gg74NdNtuq,0.582,0.482,5,-9.813,0,0.0479,0.709,0.00138,0.129,0.193,88.198,4,0
